Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turn Over
HATHY,2023-10-11,285.2,313.7,285.2,313.7,0.00 %,102451.0,31971670.4
HATHY,2023-10-12,319.9,345.0,319.9,345.0,9.98 %,73838.0,25459474.0
HATHY,2023-10-16,351.9,358.9,310.5,310.5,-10.00 %,166825.0,52702759.3
HATHY,2023-10-17,304.3,304.3,281.0,284.0,-8.53 %,159547.0,46269248.0
HATHY,2023-10-18,280.0,312.0,279.5,307.6,8.31 %,64039.0,19267993.1
HATHY,2023-10-19,307.6,324.0,300.0,314.0,2.08 %,63518.0,20036092.5
HATHY,2023-10-29,314.0,314.0,299.1,304.2,-3.12 %,81227.0,24727049.2
HATHY,2023-10-30,300.0,309.9,300.0,307.4,1.05 %,35172.0,10731673.7
HATHY,2023-10-31,306.0,319.9,303.3,318.0,3.45 %,34119.0,10613956.7
HATHY,2023-11-01,314.1,324.0,314.0,322.0,1.26 %,61663.0,19740245.9
HATHY,2023-11-02,319.0,346.0,319.0,335.0,4.04 %,78748.0,26431068.3
HATHY,2023-11-05,328.3,338.5,328.3,332.6,-0.72 %,45205.0,15115471.5
HATHY,2023-11-06,330.0,365.8,330.0,365.8,9.98 %,106551.0,37839660.0
HATHY,2023-11-07,362.0,395.0,359.0,377.0,3.06 %,82826.0,31469430.0
HATHY,2023-11-08,375.0,382.5,367.5,367.5,-2.52 %,46820.0,17457154.8
HATHY,2023-11-09,360.2,369.9,356.0,357.0,-2.86 %,100779.0,36423876.4
HATHY,2023-11-20,359.0,391.7,355.0,383.0,7.28 %,88977.0,33385447.4
HATHY,2023-11-21,380.0,396.7,375.0,394.0,2.87 %,69975.0,26881952.8
HATHY,2023-11-22,390.0,430.0,388.0,417.6,5.99 %,96963.0,40199932.3
HATHY,2023-11-23,410.0,438.6,410.0,418.0,0.10 %,95479.0,40564519.0
HATHY,2023-11-26,418.0,433.0,410.0,411.0,-1.67 %,114835.0,48039228.6
HATHY,2023-11-27,406.1,426.0,402.0,421.8,2.63 %,64142.0,26536906.5
HATHY,2023-11-28,425.0,448.0,414.1,437.0,3.60 %,54000.0,23699298.1
HATHY,2023-11-29,437.0,444.0,427.0,427.1,-2.27 %,48173.0,20965096.5
HATHY,2023-11-30,422.1,429.9,420.0,422.0,-1.19 %,57966.0,24564087.8
HATHY,2023-12-03,419.0,444.0,416.5,442.0,4.74 %,73125.0,31561825.5
HATHY,2023-12-04,446.0,449.0,435.0,440.0,-0.45 %,53383.0,23514736.8
HATHY,2023-12-05,433.0,444.0,427.0,428.0,-2.73 %,52670.0,22842970.2
HATHY,2023-12-06,419.5,440.7,419.5,439.0,2.57 %,51902.0,22583764.3
HATHY,2023-12-07,439.0,472.0,436.0,461.0,5.01 %,117241.0,53957711.5
HATHY,2023-12-10,470.2,497.0,470.2,495.0,7.38 %,16392.0,7990403.0
